CustomerID,Sex,MaritalStatus,Age,DriverRating
6647,Female,Single,72,2
6648,Male,Married,40,3
6649,Male,Single,45,4
6650,Male,Single,0,1
6651,Male,Married,57,3
6652,Male,Married,49,1
6653,Male,Married,35,4
6654,Female,Married,36,4
6655,Female,Single,31,1
6656,Male,Single,18,4
6657,Male,Married,43,3
6658,Male,Single,33,1
6659,Male,Single,29,4
6660,Male,Single,41,1
6661,Male,Married,56,2
6662,Male,Married,29,4
6663,Male,Single,18,4
6664,Male,Married,28,4
6665,Male,Married,55,1
6666,Male,Married,56,1
6667,Male,Married,43,4
6668,Male,Single,30,1
6669,Male,Married,48,4
6670,Male,Married,56,2
6671,Male,Single,30,3
6672,Female,Single,37,2
6673,Male,Married,48,3
6674,Male,Married,57,3
6675,Female,Married,47,2
6676,Male,Married,36,1
6677,Male,Married,55,4
6678,Male,Married,31,3
6679,Male,Married,55,3
6680,Male,Single,28,4
6681,Male,Married,63,2
6682,Male,Married,34,4
6683,Male,Married,52,3
6684,Male,Married,38,1
6685,Male,Single,58,1
6686,Male,Married,38,3
6687,Male,Married,38,4
6688,Male,Married,44,2
6689,Male,Single,35,2
6690,Male,Married,39,2
6691,Male,Married,36,3
6692,Male,Married,48,1
6693,Male,Married,40,4
6694,Male,Married,29,1
6695,Male,Married,44,4
6696,Male,Married,46,4
6697,Male,Married,37,4
6698,Male,Single,31,4
6699,Male,Married,33,4
6700,Male,Married,46,3
6701,Female,Single,53,2
6702,Male,Married,44,4
6703,Female,Married,48,3
6704,Male,Married,48,1
6705,Female,Married,37,4
6706,Female,Single,31,2
6707,Male,Single,26,4
6708,Female,Single,43,3
6709,Male,Married,54,1
6710,Male,Single,33,1
6711,Male,Married,29,3
6712,Male,Married,59,1
6713,Male,Married,54,4
6714,Male,Married,44,4
6715,Male,Married,46,4
6716,Male,Married,64,3
6717,Female,Married,43,4
6718,Male,Married,26,1
6719,Male,Single,33,1
6720,Male,Single,52,3
6721,Male,Single,26,3
6722,Female,Single,37,3
6723,Female,Married,62,3
6724,Male,Married,27,3
6725,Female,Married,55,1
6726,Male,Married,54,1
6727,Male,Married,63,3
6728,Female,Married,36,3
6729,Male,Married,40,4
6730,Male,Single,27,3
6731,Male,Single,27,4
6732,Male,Married,30,2
6733,Female,Single,26,3
6734,Male,Single,38,4
6735,Male,Married,41,4
6736,Male,Married,30,1
6737,Male,Single,28,2
6738,Male,Married,41,3
6739,Male,Single,26,4
6740,Male,Married,40,2
6741,Male,Married,65,1
6742,Female,Single,32,4
6743,Female,Married,33,1
6744,Female,Single,29,4
6745,Male,Married,75,1
6746,Male,Married,41,1
6747,Male,Married,43,2
6748,Male,Married,26,4
6749,Male,Single,29,4
6750,Male,Married,42,2
6751,Male,Married,65,1
6752,Male,Married,43,3
6753,Male,Single,31,3
6754,Male,Married,32,1
6755,Male,Single,28,4
6756,Male,Married,53,3
6757,Male,Married,37,3
6758,Male,Married,31,1
6759,Male,Single,32,2
6760,Male,Single,42,4
6761,Female,Single,31,4
6762,Male,Married,77,4
6763,Male,Married,35,2
6764,Male,Married,29,4
6765,Male,Married,29,3
6766,Male,Single,52,3
6767,Male,Single,38,1
6768,Male,Single,33,1
6769,Male,Married,57,2
6770,Male,Married,28,1
6771,Female,Single,41,4
6772,Male,Married,36,2
6773,Male,Single,33,4
6774,Female,Married,28,3
6775,Female,Single,33,1
6776,Male,Single,27,3
6777,Male,Single,41,2
6778,Male,Married,56,4
6779,Male,Single,31,1
6780,Male,Married,52,2
6781,Female,Single,27,3
6782,Male,Married,50,3
6783,Male,Married,78,1
6784,Female,Single,53,3
6785,Male,Married,39,2
6786,Male,Married,60,1
6787,Male,Married,55,1
6788,Male,Married,56,4
6789,Male,Married,49,1
6790,Male,Single,80,3
6791,Female,Married,34,1
6792,Male,Married,58,1
6793,Male,Married,34,1
6794,Female,Single,21,2
6795,Male,Married,27,3
6796,Male,Single,30,3
6797,Female,Married,45,2
6798,Male,Married,43,3
6799,Male,Single,33,2
6800,Male,Married,55,4
6801,Male,Married,61,2
6802,Male,Single,30,2
6803,Female,Married,47,1
6804,Male,Married,56,1
6805,Male,Single,27,1
6806,Male,Married,44,3
6807,Male,Married,55,1
6808,Male,Married,37,1
6809,Female,Married,43,3
6810,Male,Married,41,3
6811,Male,Single,26,1
6812,Male,Single,30,2
6813,Female,Single,31,1
6814,Male,Married,52,2
6815,Male,Married,53,1
6816,Male,Married,42,1
6817,Male,Married,45,2
6818,Female,Single,31,1
6819,Male,Single,27,1
6820,Male,Single,34,2
6821,Male,Married,34,1
6822,Male,Married,65,2
6823,Male,Single,58,2
6824,Male,Single,34,4
6825,Male,Married,50,1
6826,Male,Married,64,4
6827,Male,Married,30,3
6828,Male,Married,51,2
6829,Male,Married,28,3
6830,Male,Married,43,3
6831,Female,Married,34,4
6832,Male,Single,32,4
6833,Male,Married,40,1
6834,Female,Single,22,1
6835,Male,Married,59,2
6836,Male,Single,32,1
6837,Male,Single,33,2
6838,Male,Married,45,3
6839,Male,Single,39,3
6840,Female,Single,34,1
6841,Male,Married,28,2
6842,Male,Single,29,2
6843,Male,Married,59,4
6844,Male,Married,37,1
6845,Male,Married,38,1
6846,Male,Married,36,3
6847,Male,Married,62,3
6848,Male,Married,42,3
6849,Female,Single,35,2
6850,Female,Married,65,1
6851,Male,Married,34,2
6852,Male,Married,38,1
6853,Female,Married,27,4
6854,Male,Married,42,1
6855,Male,Married,28,2
6856,Male,Married,35,2
6857,Male,Married,29,1
6858,Male,Married,26,3
6859,Male,Married,33,1
6860,Male,Married,72,1
6861,Male,Married,54,2
6862,Male,Married,49,3
6863,Male,Single,32,4
6864,Male,Married,61,2
6865,Male,Married,30,4
6866,Male,Single,32,3
6867,Male,Married,54,2
6868,Male,Married,31,2
6869,Male,Married,30,1
6870,Male,Married,40,3
6871,Male,Married,49,1
6872,Male,Single,33,1
6873,Male,Single,55,2
6874,Male,Married,43,3
6875,Male,Married,44,3
6876,Male,Married,29,2
6877,Male,Married,39,2
6878,Male,Single,27,3
6879,Male,Married,44,1
6880,Male,Single,50,2
6881,Male,Married,36,1
6882,Male,Single,33,3
6883,Male,Married,52,1
6884,Male,Married,46,1
6885,Male,Married,50,2
6886,Male,Married,41,2
6887,Female,Married,50,4
6888,Female,Single,31,3
6889,Male,Married,37,2
6890,Male,Married,42,2
6891,Male,Married,33,2
6892,Male,Married,57,2
6893,Female,Single,34,2
6894,Male,Single,28,4
6895,Male,Single,0,2
6896,Male,Married,28,3
6897,Male,Married,35,2
6898,Male,Married,35,4
6899,Male,Married,50,3
6900,Male,Married,63,1
6901,Female,Married,26,4
6902,Male,Married,27,4
6903,Male,Single,0,3
6904,Male,Married,26,1
6905,Male,Single,28,3
6906,Female,Married,35,3
6907,Male,Single,54,4
6908,Male,Single,34,2
6909,Male,Single,21,2
6910,Male,Married,37,4
6911,Male,Married,30,4
6912,Female,Married,37,4
6913,Female,Single,29,2
6914,Male,Single,25,2
6915,Male,Married,44,4
6916,Male,Single,32,3
6917,Male,Married,73,1
6918,Male,Married,29,4
6919,Male,Single,60,2
6920,Male,Married,26,1
6921,Male,Married,42,4
6922,Male,Married,78,1
6923,Male,Single,47,1
6924,Male,Married,30,1
6925,Male,Married,36,1
6926,Male,Married,38,2
6927,Male,Single,22,2
6928,Male,Married,51,2
6929,Male,Married,53,3
6930,Male,Married,54,2
6931,Female,Married,61,4
6932,Male,Married,54,4
6933,Male,Married,45,2
6934,Male,Married,26,1
6935,Female,Married,53,3
6936,Male,Married,35,4
6937,Male,Single,46,1
6938,Male,Single,0,2
6939,Male,Single,0,1
6940,Male,Married,41,2
6941,Male,Single,24,1
6942,Male,Married,61,1
6943,Male,Married,51,2
6944,Male,Married,23,2
6945,Male,Married,40,1
6946,Female,Widow,42,4
6947,Male,Married,40,2
6948,Male,Married,53,3
6949,Male,Married,45,1
6950,Male,Married,46,1
6951,Male,Married,67,1
6952,Male,Married,54,1
6953,Male,Married,43,4
6954,Male,Married,32,1
6955,Male,Married,73,4
6956,Male,Married,52,3
6957,Male,Married,39,1
6958,Female,Married,50,4
6959,Male,Single,63,1
6960,Male,Single,33,4
6961,Male,Married,42,4
6962,Male,Married,47,3
6963,Male,Married,33,1
6964,Male,Married,26,2
6965,Female,Married,28,1
6966,Male,Single,26,3
6967,Male,Married,46,3
6968,Male,Married,33,1
6969,Male,Married,34,3
6970,Male,Married,45,3
6971,Male,Married,27,2
6972,Male,Single,57,2
6973,Male,Married,52,2
6974,Male,Married,59,2
6975,Female,Married,48,3
6976,Male,Married,44,2
6977,Male,Married,68,4
6978,Male,Married,50,3
6979,Female,Married,35,1
6980,Female,Single,31,4
6981,Female,Married,27,1
6982,Male,Married,75,3
6983,Male,Married,42,1
6984,Male,Married,36,2
6985,Male,Married,54,3
6986,Male,Married,34,4
6987,Female,Married,39,2
6988,Female,Married,45,2
6989,Male,Married,35,1
6990,Male,Married,50,3
6991,Male,Married,60,4
6992,Male,Married,26,3
6993,Male,Married,65,1
6994,Male,Single,30,3
6995,Male,Single,28,1
6996,Male,Married,42,3
6997,Male,Married,41,1
6998,Male,Married,28,1
6999,Male,Single,41,1
7000,Male,Married,49,3
7001,Male,Married,32,2
7002,Male,Single,28,4
7003,Male,Single,34,4
7004,Male,Married,42,4
7005,Male,Married,42,4
7006,Male,Single,0,4
7007,Male,Single,28,3
7008,Male,Single,0,3
7009,Female,Married,31,2
7010,Male,Married,36,3
7011,Male,Married,34,1
7012,Female,Married,32,3
7013,Male,Married,30,4
7014,Male,Married,57,1
7015,Female,Married,52,4
7016,Male,Married,30,3
7017,Male,Married,38,4
7018,Male,Single,44,4
7019,Male,Single,19,1
7020,Male,Single,28,2
7021,Male,Married,59,1
7022,Male,Married,56,4
7023,Male,Married,41,1
7024,Male,Married,41,2
7025,Male,Married,31,2
7026,Male,Married,29,4
7027,Male,Married,58,3
7028,Male,Married,33,3
7029,Female,Married,32,2
7030,Male,Single,27,4
7031,Male,Single,24,1
7032,Male,Married,32,2
7033,Male,Married,50,4
7034,Female,Single,30,3
7035,Male,Married,46,1
7036,Male,Single,0,1
7037,Male,Married,51,3
7038,Male,Married,31,2
7039,Male,Single,61,2
7040,Male,Single,24,1
7041,Male,Married,47,3
7042,Male,Married,34,4
7043,Male,Married,39,1
7044,Male,Married,56,3
7045,Male,Married,54,3
7046,Male,Married,40,3
7047,Male,Married,36,1
7048,Male,Married,28,1
7049,Male,Married,46,3
7050,Male,Married,39,3
7051,Male,Single,31,3
7052,Male,Single,18,4
7053,Male,Single,49,2
7054,Male,Married,74,2
7055,Male,Single,29,2
7056,Female,Married,35,2
7057,Male,Married,64,3
7058,Male,Married,27,3
7059,Male,Married,54,2
7060,Female,Married,41,1
7061,Male,Married,37,3
7062,Male,Married,45,3
7063,Male,Married,38,1
7064,Male,Married,41,3
7065,Male,Married,51,3
7066,Male,Married,42,4
7067,Male,Married,57,4
7068,Female,Married,22,4
7069,Male,Married,49,4
7070,Male,Married,77,2
7071,Female,Married,34,1
7072,Male,Married,38,4
7073,Male,Married,41,4
7074,Male,Single,44,3
7075,Female,Single,28,4
7076,Male,Single,27,4
7077,Male,Married,63,2
7078,Male,Married,28,2
7079,Male,Single,34,3
7080,Male,Single,24,2
7081,Male,Married,45,3
7082,Female,Married,37,3
7083,Male,Married,38,2
7084,Male,Married,55,1
7085,Male,Married,26,3
7086,Male,Married,50,2
7087,Male,Married,28,2
7088,Male,Married,42,1
7089,Male,Married,41,4
7090,Male,Married,54,3
7091,Male,Married,40,2
7092,Male,Married,36,2
7093,Male,Single,35,4
7094,Male,Married,54,1
7095,Male,Married,41,2
7096,Male,Married,27,3
7097,Male,Single,44,4
7098,Male,Married,26,1
7099,Female,Single,43,1
7100,Male,Married,29,3
7101,Female,Married,31,1
7102,Male,Married,44,2
7103,Male,Married,50,3
7104,Female,Single,41,3
7105,Female,Married,27,1
7106,Male,Married,67,3
7107,Male,Married,58,3
7108,Male,Married,39,2
7109,Male,Married,29,2
7110,Male,Married,69,4
7111,Female,Married,52,4
7112,Male,Married,52,4
7113,Male,Married,28,1
7114,Male,Married,55,3
7115,Male,Married,33,3
7116,Male,Married,41,3
7117,Female,Married,29,1
7118,Female,Single,35,1
7119,Female,Single,34,4
7120,Male,Single,35,3
7121,Male,Married,40,1
7122,Male,Married,46,1
7123,Male,Single,22,1
7124,Male,Married,61,3
7125,Male,Single,31,3
7126,Male,Married,36,3
7127,Female,Single,38,4
7128,Male,Single,37,3
7129,Male,Single,26,3
7130,Female,Married,75,3
7131,Male,Married,63,4
7132,Male,Married,42,1
7133,Male,Married,40,1
7134,Female,Married,32,2
7135,Male,Married,34,2
7136,Male,Married,44,4
7137,Female,Married,37,3
7138,Male,Married,32,1
7139,Female,Married,36,3
7140,Female,Single,37,2
7141,Male,Married,40,1
7142,Female,Single,32,4
7143,Male,Single,31,4
7144,Male,Married,40,4
7145,Female,Single,26,3
7146,Male,Married,41,1
7147,Male,Divorced,60,2
7148,Female,Married,31,4
7149,Male,Married,58,1
7150,Male,Married,41,2
7151,Female,Married,31,3
7152,Male,Single,29,2
7153,Male,Married,54,3
7154,Female,Widow,45,4
7155,Male,Married,37,4
7156,Female,Single,28,2
7157,Male,Single,25,2
7158,Male,Married,40,4
7159,Male,Married,46,2
7160,Male,Married,29,4
7161,Male,Single,33,1
7162,Male,Single,27,4
7163,Male,Married,54,4
7164,Female,Single,52,3
7165,Male,Single,44,2
7166,Male,Single,35,3
7167,Male,Married,50,2
7168,Male,Married,36,3
7169,Male,Married,61,3
7170,Male,Married,26,1
7171,Male,Single,43,2
7172,Female,Divorced,42,3
7173,Male,Married,45,4
7174,Male,Married,54,2
7175,Male,Married,63,4
7176,Male,Single,37,3
7177,Female,Single,21,3
7178,Male,Married,55,3
7179,Male,Married,41,4
7180,Male,Married,39,4
7181,Male,Married,33,2
7182,Male,Married,46,1
7183,Male,Married,54,1
7184,Male,Married,44,3
7185,Male,Married,48,2
7186,Female,Married,53,2
7187,Male,Married,42,4
7188,Female,Married,33,1
7189,Male,Single,44,1
7190,Male,Married,33,1
7191,Male,Single,34,1
7192,Male,Single,40,1
7193,Male,Married,53,1
7194,Male,Married,50,3
7195,Female,Married,45,3
7196,Female,Married,45,3
7197,Male,Married,29,2
7198,Female,Married,40,1
7199,Female,Single,28,4
7200,Female,Married,44,1
7201,Male,Married,61,4
7202,Male,Single,31,1
7203,Male,Married,26,4
7204,Male,Married,75,4
7205,Male,Married,41,1
7206,Male,Married,76,3
7207,Female,Married,39,1
7208,Female,Single,30,2
7209,Male,Married,34,3
7210,Female,Married,38,3
7211,Male,Single,21,3
7212,Female,Married,40,2
7213,Female,Married,30,3
7214,Male,Married,60,2
7215,Male,Single,22,2
7216,Male,Married,42,3
7217,Male,Married,27,2
7218,Male,Single,33,4
7219,Female,Single,30,1
7220,Male,Married,29,4
7221,Male,Single,26,3
7222,Male,Married,53,1
7223,Male,Single,29,2
7224,Male,Married,78,3
7225,Male,Married,53,1
7226,Male,Single,29,4
7227,Male,Married,44,3
7228,Male,Single,38,2
7229,Male,Married,60,1
7230,Female,Married,46,3
7231,Male,Single,28,4
7232,Male,Married,49,1
7233,Male,Single,23,3
7234,Male,Married,64,1
7235,Female,Single,32,1
7236,Male,Married,33,1
7237,Male,Married,70,4
7238,Male,Married,55,2
7239,Male,Married,43,3
7240,Male,Married,49,3
7241,Male,Married,27,3
7242,Male,Married,35,2
7243,Male,Married,39,4
7244,Male,Married,46,2
7245,Male,Single,32,1
7246,Male,Married,43,3
7247,Male,Married,26,1
7248,Male,Married,38,3
7249,Male,Single,32,2
7250,Male,Married,40,2
7251,Male,Married,44,2
7252,Male,Married,54,3
7253,Male,Married,26,1
7254,Male,Single,32,3
7255,Male,Married,46,4
7256,Female,Single,44,4
7257,Male,Married,59,3
7258,Female,Single,30,1
7259,Male,Married,53,1
7260,Female,Married,30,2
7261,Male,Married,64,2
7262,Male,Married,58,4
7263,Male,Married,38,3
7264,Male,Single,33,1
7265,Male,Married,29,2
7266,Male,Single,34,1
7267,Female,Married,34,2
7268,Female,Married,46,4
7269,Male,Married,49,1
7270,Male,Single,0,3
7271,Male,Married,32,2
7272,Male,Married,61,4
7273,Male,Married,33,1
7274,Male,Married,29,3
7275,Female,Single,44,1
7276,Male,Married,36,4
7277,Male,Married,48,4
7278,Female,Single,39,3
7279,Male,Single,30,3
7280,Male,Married,44,4
7281,Male,Married,38,2
7282,Male,Married,39,3
7283,Male,Married,30,1
7284,Male,Married,75,3
7285,Male,Single,24,4
7286,Male,Married,42,2
7287,Male,Married,36,3
7288,Male,Single,0,4
7289,Male,Married,39,1
7290,Male,Married,40,3
7291,Male,Married,37,2
7292,Male,Single,0,3
7293,Male,Single,33,3
7294,Female,Single,24,3
7295,Female,Divorced,51,4
7296,Male,Married,30,3
7297,Female,Single,33,1
7298,Male,Single,33,1
7299,Male,Married,55,3
7300,Male,Single,44,1
7301,Male,Single,34,1
7302,Male,Married,59,2
7303,Male,Married,38,1
7304,Male,Married,44,3
7305,Male,Married,37,4
7306,Male,Single,34,4
7307,Male,Married,45,3
7308,Male,Single,18,4
7309,Female,Single,38,3
7310,Male,Single,25,2
7311,Male,Married,31,2
7312,Male,Married,26,1
7313,Female,Married,35,2
7314,Male,Married,51,3
7315,Male,Single,27,3
7316,Male,Single,26,2
7317,Male,Single,35,4
7318,Male,Married,50,2
7319,Male,Married,49,3
7320,Male,Married,52,1
7321,Male,Single,21,2
7322,Male,Married,50,4
7323,Male,Single,27,4
7324,Male,Single,35,2
7325,Male,Married,64,1
7326,Male,Married,33,1
7327,Male,Married,45,2
7328,Male,Single,30,1
7329,Male,Married,39,4
7330,Male,Married,53,3
7331,Female,Married,44,3
7332,Male,Married,57,3
7333,Female,Married,59,2
7334,Male,Single,44,2
7335,Male,Single,34,2
7336,Male,Married,40,2
7337,Male,Married,42,3
7338,Male,Single,31,3
7339,Male,Married,41,4
7340,Female,Divorced,47,2
7341,Male,Married,55,3
7342,Male,Married,39,2
7343,Male,Married,21,4
7344,Male,Married,28,4
7345,Female,Single,30,4
7346,Male,Married,51,1
7347,Male,Married,58,2
7348,Male,Single,0,2
7349,Male,Married,65,2
7350,Male,Single,32,4
7351,Male,Single,32,4
7352,Female,Married,26,3
7353,Male,Married,30,4
7354,Male,Married,49,3
7355,Male,Married,35,2
7356,Male,Single,25,3
7357,Male,Single,35,4
7358,Male,Married,35,2
7359,Male,Widow,59,3
7360,Male,Single,28,4
7361,Male,Married,43,1
7362,Female,Single,48,4
7363,Female,Married,34,4
7364,Male,Married,53,3
7365,Male,Married,30,2
7366,Male,Married,51,2
7367,Male,Married,55,2
7368,Male,Married,43,3
7369,Male,Married,26,2
7370,Female,Married,29,3
7371,Male,Married,41,4
7372,Male,Married,32,4
7373,Male,Married,65,2
7374,Male,Single,32,2
7375,Male,Married,64,1
7376,Male,Married,37,3
7377,Male,Single,0,3
7378,Male,Married,41,2
7379,Male,Single,41,1
7380,Male,Married,56,2
7381,Male,Single,24,3
7382,Male,Single,0,2
7383,Male,Single,30,2
7384,Male,Married,42,4
7385,Male,Married,54,3
7386,Male,Married,30,1
7387,Male,Married,38,3
7388,Male,Married,46,4
7389,Male,Single,26,1
7390,Male,Single,0,4
7391,Male,Married,80,2
7392,Male,Married,59,2
7393,Male,Married,35,2
7394,Male,Married,53,2
7395,Female,Single,42,3
7396,Male,Married,34,4
7397,Female,Married,36,2
7398,Male,Married,33,2
7399,Male,Married,33,1
7400,Male,Single,32,1
7401,Male,Married,45,4
7402,Male,Married,57,1
7403,Male,Married,27,4
7404,Male,Married,28,3
7405,Male,Married,42,4
7406,Male,Single,53,1
7407,Male,Married,55,3
7408,Male,Married,63,2
7409,Male,Married,26,2
7410,Male,Married,45,2
7411,Male,Single,33,1
7412,Male,Married,40,4
7413,Male,Married,50,2
7414,Male,Married,40,1
7415,Male,Married,59,3
7416,Male,Married,40,2
7417,Male,Married,39,4
7418,Male,Married,61,1
7419,Male,Single,26,1
7420,Male,Married,51,3
7421,Male,Married,40,1
7422,Male,Single,27,1
7423,Male,Single,49,1
7424,Female,Married,37,4
7425,Male,Single,33,3
7426,Female,Married,44,1
7427,Male,Single,29,2
7428,Female,Single,31,3
7429,Male,Married,41,1
7430,Male,Single,0,2
7431,Male,Married,36,3
7432,Female,Single,45,2
7433,Male,Married,63,3
7434,Male,Married,58,3
7435,Male,Married,29,3
7436,Male,Married,36,3
7437,Male,Married,49,4
7438,Female,Divorced,43,2
7439,Male,Single,23,2
7440,Male,Single,27,2
7441,Male,Single,70,1
7442,Male,Married,31,4
7443,Male,Married,70,1
7444,Male,Married,59,3
7445,Male,Married,51,2
7446,Male,Married,33,3
7447,Male,Single,33,3
7448,Male,Single,37,4
7449,Male,Single,23,1
7450,Male,Single,28,2
7451,Male,Married,47,1
7452,Female,Married,52,2
7453,Male,Married,37,3
7454,Male,Single,22,4
7455,Male,Married,37,3
7456,Male,Married,26,3
7457,Male,Married,35,1
7458,Male,Married,60,1
7459,Male,Single,0,3
7460,Male,Married,33,1
7461,Female,Married,31,1
7462,Male,Married,45,1
7463,Male,Married,45,4
7464,Female,Single,32,3
7465,Male,Married,38,1
7466,Male,Married,32,4
7467,Male,Single,19,4
7468,Male,Married,56,2
7469,Female,Married,26,4
7470,Male,Married,50,4
7471,Male,Married,41,4
7472,Female,Married,56,3
7473,Male,Single,0,3
7474,Male,Single,46,1
7475,Male,Single,29,1
7476,Female,Single,29,2
7477,Male,Married,50,4
7478,Male,Married,47,3
7479,Male,Married,42,4
7480,Female,Single,27,4
7481,Male,Single,0,3
7482,Male,Married,40,4
7483,Female,Single,42,3
7484,Male,Married,26,1
7485,Male,Married,37,4
7486,Male,Married,66,2
7487,Male,Married,45,2
7488,Male,Married,35,1
7489,Female,Married,51,4
7490,Male,Married,45,2
7491,Male,Married,45,3
7492,Male,Married,33,4
7493,Male,Married,44,3
7494,Male,Married,47,2
7495,Male,Married,68,2
7496,Male,Married,41,3
7497,Male,Married,62,4
7498,Male,Married,53,3
7499,Female,Married,32,4
7500,Male,Married,45,1
7501,Male,Married,33,2
7502,Male,Married,29,3
7503,Male,Married,73,1
7504,Male,Married,34,4
7505,Male,Married,31,3
7506,Male,Married,40,2
7507,Male,Married,64,4
7508,Male,Married,47,1
7509,Male,Married,35,1
7510,Male,Married,57,2
7511,Male,Single,41,4
7512,Female,Single,32,3
7513,Male,Married,59,2
7514,Male,Single,37,2
7515,Male,Married,73,4
7516,Male,Married,50,3
7517,Male,Married,52,3
7518,Male,Married,70,2
7519,Male,Single,29,1
7520,Male,Married,36,3
7521,Male,Single,33,1
7522,Male,Married,29,2
7523,Male,Married,28,3
7524,Male,Married,59,1
7525,Male,Single,22,4
7526,Female,Married,32,2
7527,Male,Married,47,1
7528,Male,Married,64,4
7529,Male,Married,34,4
7530,Female,Married,22,3
7531,Female,Married,24,2
7532,Male,Married,47,4
7533,Male,Single,33,2
7534,Female,Single,43,2
7535,Male,Single,28,2
7536,Male,Married,40,1
7537,Male,Single,23,2
7538,Male,Married,31,2
7539,Male,Single,26,3
7540,Male,Married,26,2
7541,Male,Married,37,1
7542,Male,Single,25,2
7543,Male,Married,58,4
7544,Male,Married,34,1
7545,Male,Single,26,1
7546,Male,Single,35,4
7547,Female,Married,40,3
7548,Male,Married,36,3
7549,Female,Married,50,3
7550,Male,Married,47,3
7551,Male,Married,30,2
7552,Male,Married,74,3
7553,Male,Married,52,2
7554,Male,Single,30,1
7555,Male,Married,60,4
7556,Male,Married,59,1
7557,Male,Single,44,1
7558,Female,Single,28,4
7559,Male,Single,30,3
7560,Male,Married,42,2
7561,Male,Married,60,3
7562,Male,Married,47,4
7563,Male,Single,27,3
7564,Male,Married,45,2
7565,Male,Single,32,2
7566,Male,Married,71,1
7567,Male,Single,35,4
7568,Female,Married,26,1
7569,Male,Married,34,4
7570,Male,Married,66,3
7571,Male,Married,58,3
7572,Male,Married,32,1
7573,Male,Married,55,4
7574,Male,Single,29,4
7575,Male,Married,54,4
7576,Male,Married,29,1
7577,Female,Single,33,3
7578,Male,Married,39,1
7579,Female,Married,48,4
7580,Male,Single,34,4
7581,Male,Married,36,2
7582,Male,Married,36,2
7583,Male,Married,53,1
7584,Female,Single,26,3
7585,Male,Single,29,1
7586,Male,Married,50,3
7587,Male,Single,28,4
7588,Female,Married,45,1
7589,Male,Single,22,4
7590,Male,Single,24,3
7591,Male,Married,54,1
7592,Male,Married,44,4
7593,Male,Married,39,3
7594,Female,Single,47,1
7595,Male,Married,44,1
7596,Female,Married,41,2
7597,Male,Single,55,2
7598,Female,Single,26,1
7599,Male,Married,64,1
7600,Female,Married,48,1
7601,Male,Married,60,1
7602,Male,Single,53,4
7603,Male,Married,41,1
7604,Male,Married,27,4
7605,Male,Married,30,4
7606,Male,Single,27,1
7607,Male,Married,71,1
7608,Male,Single,42,1
7609,Male,Married,26,4
7610,Female,Single,29,1
7611,Male,Married,55,2
7612,Male,Married,46,1
7613,Male,Married,50,4
7614,Male,Single,0,1
7615,Male,Married,21,3
7616,Male,Single,35,3
7617,Male,Married,51,1
7618,Male,Married,62,1
7619,Male,Single,28,1
7620,Male,Married,65,2
7621,Male,Single,29,4
7622,Male,Married,63,3
7623,Male,Married,46,4
7624,Male,Married,60,1
7625,Male,Single,19,1
7626,Female,Single,34,1
7627,Female,Married,59,2
7628,Female,Married,53,2
7629,Male,Married,63,3
7630,Male,Married,52,3
7631,Female,Single,28,4
7632,Male,Married,53,4
7633,Male,Married,38,3
7634,Male,Married,45,4
7635,Male,Single,0,1
7636,Male,Married,35,2
7637,Male,Married,61,1
7638,Male,Married,49,4
7639,Male,Married,54,4
7640,Male,Married,34,4
7641,Male,Single,24,1
7642,Male,Married,68,1
7643,Male,Single,23,2
7644,Male,Single,27,1
7645,Female,Single,32,2
7646,Male,Married,55,1
7647,Male,Single,39,4
7648,Male,Married,46,2
7649,Male,Married,39,4
7650,Male,Married,29,1
7651,Male,Single,45,4
7652,Male,Single,31,3
7653,Male,Married,51,3
7654,Male,Married,31,4
7655,Male,Married,58,4
7656,Male,Married,47,3
7657,Male,Married,30,1
7658,Male,Single,28,2
7659,Female,Married,45,2
7660,Male,Married,76,3
7661,Male,Married,32,4
7662,Male,Single,24,3
7663,Male,Single,29,4
7664,Female,Married,32,3
7665,Male,Married,34,3
7666,Female,Single,31,2
7667,Male,Married,35,2
7668,Male,Single,26,3
7669,Male,Married,38,4
7670,Male,Single,24,2
7671,Male,Married,46,2
7672,Male,Married,50,1
7673,Male,Single,0,2
7674,Male,Married,37,4
7675,Male,Married,57,3
7676,Male,Married,35,4
7677,Male,Single,39,1
7678,Male,Single,27,4
7679,Male,Married,47,4
7680,Male,Married,51,3
7681,Male,Married,45,1
7682,Male,Married,35,4
7683,Male,Married,46,4
7684,Male,Married,52,4
7685,Male,Married,31,3
7686,Female,Divorced,38,4
7687,Male,Single,26,4
7688,Female,Single,23,1
7689,Male,Married,67,1
7690,Male,Single,33,1
7691,Female,Single,29,4
7692,Male,Single,23,1
7693,Male,Single,22,4
7694,Male,Single,33,2
7695,Male,Married,72,1
7696,Male,Married,50,2
7697,Male,Married,46,3
7698,Male,Single,30,1
7699,Male,Married,38,2
7700,Male,Single,33,2
7701,Male,Married,40,4
7702,Male,Married,49,1
7703,Male,Married,52,4
7704,Male,Married,69,4
7705,Female,Single,37,4
7706,Male,Married,36,4
7707,Male,Married,38,3
7708,Male,Married,53,3
7709,Male,Married,53,4
7710,Female,Single,37,4
7711,Male,Single,29,3
7712,Male,Married,28,1
7713,Male,Married,48,3
7714,Male,Married,33,1
7715,Male,Married,33,4
7716,Male,Married,44,4
7717,Female,Single,62,2
7718,Female,Married,30,4
7719,Male,Married,36,1
