PolicyNumber,CustomerID,PolicyTypeID,AgentID,VehicleID,Deductible
8116,356,41,9-E,8,400
8117,10839,51,12-E,38,400
8118,1506,91,8-E,230,400
8119,898,43,6-E,20,400
8120,1625,56,8-E,2,400
8121,5360,116,14-E,260,400
8122,6240,46,1-E,12,400
8123,11986,56,1-E,20,400
8124,593,96,11-E,254,400
8125,8522,91,5-E,260,400
8126,7531,91,5-E,260,400
8127,1231,41,5-I,32,400
8128,10735,42,5-E,26,400
8129,11832,86,2-E,248,400
8130,637,56,16-E,28,400
8131,5085,46,12-E,8,400
8132,2709,96,3-E,260,400
8133,1344,106,12-E,236,400
8134,8645,41,4-E,2,400
8135,8378,46,4-E,8,400
8136,571,116,6-E,230,400
8137,8021,111,12-E,234,400
8138,11379,111,6-I,236,400
8139,5679,106,4-E,249,400
8140,9222,56,4-E,32,400
8141,8944,101,10-E,248,400
8142,11578,111,9-E,236,400
8143,2850,46,13-E,8,400
8144,11139,81,7-E,236,400
8145,421,41,16-E,6,400
8146,5416,101,15-E,261,400
8147,8269,86,7-E,254,400
8148,2376,76,14-E,144,400
8149,4856,101,14-I,236,400
8150,10282,111,2-E,261,400
8151,11825,106,7-E,255,400
8152,9603,56,12-E,32,400
8153,8982,51,6-E,48,400
8154,10101,51,9-E,8,700
8155,5863,91,12-E,244,400
8156,3783,41,1-E,32,400
8157,11347,56,14-E,3,400
8158,823,41,2-E,72,400
8159,4408,56,7-E,70,400
8160,9658,83,6-E,303,400
8161,11402,101,15-E,234,400
8162,6401,116,3-E,260,400
8163,9873,111,11-E,244,400
8164,3654,41,7-E,20,400
8165,6578,41,7-E,33,400
8166,9520,56,9-E,16,400
8167,10948,81,5-E,260,400
8168,10415,101,10-E,230,400
8169,4092,96,8-E,259,400
8170,6423,42,5-E,32,400
8171,7273,101,15-E,230,400
8172,4774,111,7-E,236,400
8173,8799,86,11-E,236,400
8174,7606,96,11-E,240,400
8175,10920,46,3-E,32,400
8176,5935,116,1-E,260,400
8177,7504,41,2-E,32,400
8178,1018,106,11-E,236,400
8179,5696,51,1-E,8,400
8180,11332,56,16-E,20,400
8181,9653,101,9-E,236,400
8182,1824,86,1-E,231,400
8183,9036,56,10-E,21,400
8184,11092,106,9-E,273,400
8185,8623,116,9-E,230,700
8186,9894,46,9-E,2,400
8187,4486,71,6-E,148,400
8188,6719,46,9-E,2,400
8189,6282,101,11-E,249,400
8190,6395,41,7-E,2,400
8191,6422,102,4-E,236,400
8192,7627,41,14-E,20,400
8193,1960,46,1-E,3,400
8194,11413,91,15-E,300,400
8195,9193,51,6-E,2,400
8196,1359,41,11-E,2,400
8197,9699,96,11-E,259,400
8198,8209,56,1-E,36,400
8199,5371,116,11-E,264,400
8200,6655,56,13-E,33,400
8201,2753,53,4-E,20,400
8202,1630,56,1-E,8,400
8203,6910,81,3-E,230,400
8204,3358,51,14-E,32,400
8205,1994,96,10-E,260,400
8206,458,111,6-E,297,400
8207,4573,41,2-E,32,400
8208,3004,81,8-E,270,400
8209,11553,96,5-E,240,400
8210,9273,111,15-E,236,400
8211,3493,106,6-E,231,400
8212,2189,56,3-I,8,500
8213,5082,61,15-E,148,400
8214,10624,101,5-E,230,400
8215,8060,86,16-E,260,400
8216,60,106,10-E,261,700
8217,11176,56,10-E,33,400
8218,10708,51,4-E,32,400
8219,6177,41,1-E,3,400
8220,5904,116,13-E,297,400
8221,1481,111,6-E,297,400
8222,9986,101,8-E,259,400
8223,7483,111,7-E,266,400
8224,6562,101,12-E,260,400
8225,5469,41,2-E,6,400
8226,4286,116,3-E,259,400
8227,543,111,11-E,260,400
8228,9554,41,13-E,9,400
8229,2485,41,11-E,2,400
8230,6354,86,3-E,235,400
8231,2313,116,16-E,236,400
8232,3263,51,13-E,2,400
8233,10338,92,12-E,260,400
8234,2553,41,4-E,9,400
8235,3811,96,4-E,259,400
8236,3366,31,2-E,24,400
8237,11378,81,14-E,241,400
8238,172,56,7-E,31,400
8239,4488,116,6-E,230,400
8240,3805,116,6-E,260,400
8241,1438,101,5-E,237,400
8242,7821,58,5-E,15,400
8243,4974,81,2-E,260,400
8244,2624,101,12-E,230,400
8245,1211,46,11-E,20,400
8246,8908,101,12-E,248,400
8247,4261,41,12-E,20,400
8248,411,96,9-E,260,400
8249,4100,101,1-E,244,400
8250,11220,111,5-E,259,400
8251,4666,81,6-E,257,400
8252,679,86,12-E,267,400
8253,1736,76,14-E,132,400
8254,490,42,12-E,32,400
8255,9355,41,10-E,82,400
8256,7405,81,6-E,235,400
8257,2391,101,16-E,237,400
8258,2662,81,11-E,236,400
8259,10723,116,7-E,235,400
8260,7949,41,6-E,69,400
8261,5837,101,10-E,260,400
8262,6692,81,7-E,244,400
8263,2703,101,11-E,236,400
8264,3525,106,3-E,249,400
8265,4480,86,8-E,230,400
8266,505,86,13-E,242,400
8267,8297,116,4-E,244,400
8268,10457,56,16-E,27,400
8269,4651,106,15-E,230,400
8270,233,101,2-I,240,400
8271,9609,56,5-E,34,400
8272,1221,121,11-E,144,400
8273,8639,91,13-E,234,400
8274,10142,101,14-E,234,400
8275,7895,117,13-E,298,400
8276,4362,81,11-E,242,400
8277,6636,101,2-E,230,400
8278,6010,56,14-E,74,700
8279,9762,111,9-E,236,400
8280,8580,86,5-E,235,400
8281,10377,56,7-E,2,400
8282,364,101,12-E,243,400
8283,7662,58,8-E,36,400
8284,10478,51,6-E,9,400
8285,1656,51,12-E,21,400
8286,10026,56,12-E,26,400
8287,136,81,12-E,258,400
8288,2735,101,1-E,236,400
8289,6504,101,11-E,261,400
8290,8447,101,14-E,249,400
8291,7523,56,4-E,3,400
8292,3865,106,5-E,249,400
8293,6347,96,3-E,230,400
8294,3904,51,1-E,2,400
8295,4282,116,6-E,230,400
8296,5856,87,4-E,260,400
8297,1255,41,11-E,20,400
8298,10976,41,1-E,20,400
8299,4195,116,6-E,248,400
8300,9588,101,12-E,254,400
8301,122,41,4-E,2,400
8302,4031,51,8-E,20,400
8303,3160,81,10-E,297,400
8304,10801,116,9-E,300,400
8305,11303,76,6-E,156,400
8306,10221,56,14-E,12,400
8307,374,41,5-E,32,400
8308,800,71,7-E,144,400
8309,8061,101,8-E,231,700
8310,5185,41,4-E,8,400
8311,3091,111,15-E,260,400
8312,805,101,4-E,261,400
8313,2818,101,15-E,236,400
8314,6860,81,11-E,260,500
8315,10199,96,13-E,236,400
8316,4972,116,11-E,264,400
8317,11028,117,15-E,248,400
8318,7400,56,14-E,36,400
8319,1406,86,8-E,236,400
8320,5933,101,7-E,230,400
8321,3405,91,1-E,260,400
8322,10136,101,10-E,260,400
8323,9859,106,16-E,248,400
8324,2045,83,7-E,261,400
8325,11053,86,4-E,267,400
8326,6933,116,5-E,260,400
8327,1040,56,14-E,3,400
8328,5944,81,11-E,260,400
8329,11864,101,3-E,231,400
8330,10320,61,6-E,156,400
8331,1967,41,10-E,2,400
8332,10298,86,3-E,235,400
8333,11511,56,5-E,32,400
8334,1771,111,10-E,237,400
8335,6539,51,11-E,12,400
8336,2061,81,1-E,311,400
8337,5162,81,9-E,236,400
8338,863,97,7-E,300,400
8339,8833,81,4-E,231,400
8340,1025,116,14-E,230,700
8341,2141,96,6-E,236,400
8342,8515,101,15-E,260,400
8343,192,41,10-E,32,400
8344,11751,101,10-E,248,400
8345,7889,81,15-E,260,400
8346,1661,46,10-E,2,400
8347,10946,96,12-E,240,400
8348,6906,101,3-E,236,400
8349,577,81,3-E,272,400
8350,5233,81,13-E,260,400
8351,10451,51,16-E,9,400
8352,6660,111,15-E,230,400
8353,7933,116,11-E,230,400
8354,3247,176,10-E,32,400
8355,6446,41,1-E,20,400
8356,6458,56,9-E,2,400
8357,9350,41,2-E,34,400
8358,7915,101,1-E,249,400
8359,3238,107,5-E,236,400
8360,11196,106,7-E,236,400
8361,4760,101,7-E,266,400
8362,751,86,2-E,261,400
8363,11377,81,14-E,236,400
8364,10866,116,15-E,260,400
8365,4771,103,13-E,236,500
8366,331,81,11-E,259,400
8367,8733,61,11-E,144,400
8368,1588,56,4-E,71,400
8369,1020,101,2-E,260,400
8370,5305,56,5-E,17,400
8371,5340,41,9-E,31,700
8372,2632,116,14-E,260,400
8373,11517,41,5-E,26,400
8374,2217,46,13-E,16,400
8375,5338,106,9-E,237,400
8376,50,56,9-E,12,400
8377,11026,41,2-E,8,400
8378,1185,106,1-E,261,400
8379,3420,51,13-E,70,400
8380,8673,37,10-E,6,400
8381,11010,81,10-E,277,400
8382,8851,41,15-E,2,400
8383,6339,56,1-E,8,400
8384,3921,81,2-E,270,400
8385,8371,111,14-E,258,400
8386,9505,101,3-E,230,400
8387,4193,41,13-E,8,400
8388,3512,111,14-E,249,400
8389,2033,41,14-E,8,400
8390,1923,41,7-E,44,400
8391,7614,96,14-E,230,400
8392,1687,116,2-E,260,400
8393,4002,101,14-E,260,400
8394,10259,56,16-E,32,400
8395,2092,41,8-E,26,400
8396,9469,86,1-E,236,400
8397,11201,116,13-E,262,400
8398,8030,41,7-E,72,400
8399,340,21,10-E,6,400
8400,849,106,11-E,260,400
8401,9094,87,16-E,260,400
8402,10216,116,14-I,230,700
8403,8104,101,6-E,273,400
8404,45,81,7-E,230,400
8405,950,91,10-E,254,400
8406,1247,118,10-E,232,400
8407,3158,96,16-E,236,400
8408,364,81,8-E,231,400
8409,1293,91,11-E,236,400
8410,7022,56,12-E,26,400
8411,1932,101,7-E,248,400
8412,8302,116,5-E,270,400
8413,4423,46,14-E,32,400
8414,5196,96,1-E,235,400
8415,2600,41,7-E,20,400
8416,4363,41,8-E,20,500
8417,10564,86,16-E,235,400
8418,4241,81,13-E,248,400
8419,10195,56,13-E,38,400
8420,2482,116,6-E,231,400
8421,7940,101,1-E,254,400
8422,6038,42,4-E,8,400
8423,718,41,3-E,12,400
8424,3054,101,9-E,261,400
8425,8040,101,13-E,236,400
8426,11861,116,2-E,230,400
8427,4995,106,4-E,254,400
8428,11926,106,6-E,248,400
8429,282,56,14-E,9,400
8430,2277,46,13-E,12,400
8431,8083,86,7-E,259,400
8432,5739,81,6-E,230,400
8433,7634,101,3-E,266,700
8434,1436,51,13-E,36,400
8435,3599,41,15-E,20,400
8436,7135,136,9-E,144,400
8437,5853,101,13-E,254,400
8438,6222,101,16-E,260,400
8439,6740,56,16-E,24,400
8440,3730,41,11-E,3,400
8441,7840,106,15-E,236,400
8442,3363,81,8-E,260,400
8443,3598,92,13-E,260,400
8444,6575,86,5-E,231,400
8445,11586,81,7-E,261,400
8446,5363,46,3-E,20,400
8447,7343,103,15-E,254,400
8448,3325,116,8-E,236,400
8449,8395,56,13-E,21,400
8450,3213,106,16-E,248,400
8451,1801,21,8-E,6,400
8452,2327,106,1-E,255,400
8453,11157,81,1-E,236,400
8454,2491,81,15-E,237,400
8455,2447,101,4-E,249,400
8456,6488,111,9-E,236,400
8457,11596,96,4-E,237,400
8458,3381,41,14-E,26,400
8459,2458,111,2-E,261,400
8460,11848,51,3-E,8,400
8461,5794,101,10-E,249,400
8462,8215,51,7-E,9,400
8463,4508,116,12-E,248,400
8464,10729,107,5-E,254,400
8465,6050,96,1-E,230,400
8466,5785,96,6-E,259,400
8467,1719,111,15-E,244,500
8468,5263,41,6-E,6,400
8469,5214,56,6-E,75,400
8470,2568,101,11-E,236,400
8471,6732,51,11-E,42,400
8472,4136,116,4-E,236,400
8473,9333,81,1-E,254,400
8474,1837,101,15-E,249,400
8475,11018,56,6-E,9,400
8476,7704,46,8-E,83,400
8477,8767,46,7-E,1,400
8478,5630,86,14-E,236,400
8479,7039,56,10-E,24,400
8480,3564,51,14-E,33,400
8481,7843,116,13-E,260,400
8482,1540,106,12-E,260,400
8483,4503,126,2-E,220,400
8484,8025,81,5-E,236,400
8485,6432,57,9-E,26,400
8486,2909,86,7-E,230,400
8487,7256,81,11-E,229,400
8488,10329,83,3-E,260,400
8489,11619,106,9-E,254,400
8490,5479,31,11-E,24,400
8491,7318,41,4-E,32,400
8492,5487,111,9-E,260,400
8493,4985,86,3-E,254,400
8494,11117,106,8-I,261,400
8495,1384,41,10-E,32,400
8496,6574,81,8-E,259,400
8497,3660,41,13-E,2,400
8498,2581,96,12-E,259,400
8499,1067,56,10-E,36,400
8500,7763,41,11-E,6,400
8501,10238,56,11-E,27,400
8502,11025,96,13-E,260,400
8503,7674,41,16-E,26,400
8504,5941,116,2-E,240,400
8505,7926,21,16-E,24,400
8506,3622,82,7-E,229,400
8507,5488,116,13-E,248,400
8508,9230,91,1-E,260,400
8509,1220,91,14-E,248,400
8510,196,101,6-E,298,400
8511,3760,81,14-E,248,400
8512,8578,21,13-E,6,400
8513,10534,41,16-E,2,400
8514,689,96,1-E,235,400
8515,8615,46,3-E,32,400
8516,6292,56,8-E,8,400
8517,8774,101,9-E,230,400
8518,4207,106,6-E,255,500
8519,7382,111,12-E,261,400
8520,7574,41,16-E,8,400
8521,7003,116,11-E,249,400
8522,10289,41,3-E,20,400
8523,1098,46,12-E,32,400
8524,10042,91,12-E,261,400
8525,11464,101,1-E,234,400
8526,3399,116,15-E,260,400
8527,5789,82,12-E,229,400
8528,4814,41,8-E,21,400
8529,11652,118,8-E,237,400
8530,11204,81,3-E,260,400
8531,6305,41,15-E,8,400
8532,7299,31,15-E,24,400
8533,5438,81,3-E,261,400
8534,124,56,2-E,8,400
8535,3786,101,6-E,255,400
8536,3770,101,15-E,236,400
8537,5689,116,11-E,249,400
8538,2470,56,6-E,2,400
8539,9838,41,1-E,32,400
8540,10679,111,5-E,249,400
8541,9346,101,13-E,248,400
8542,5159,101,12-E,248,400
8543,6215,61,5-E,156,400
8544,10367,46,2-E,2,400
8545,7696,81,2-E,235,400
8546,8536,96,8-E,237,400
8547,7358,56,8-E,9,400
8548,1483,82,15-E,244,400
8549,21,116,9-E,261,400
8550,425,46,5-E,21,400
8551,7125,86,3-E,247,400
8552,7967,41,10-E,21,400
8553,1996,46,4-E,8,400
8554,2107,116,15-I,256,400
8555,880,41,4-E,26,400
8556,523,41,4-E,32,400
8557,8068,116,12-E,260,400
8558,980,31,10-E,6,400
8559,4504,81,9-E,236,400
8560,9916,81,10-E,235,400
8561,11124,81,9-E,247,400
8562,10703,116,14-E,260,400
8563,1011,116,10-E,234,400
8564,71,41,12-E,2,400
8565,4443,106,7-E,237,400
8566,1389,96,11-E,260,400
8567,8402,81,13-E,260,400
8568,592,101,8-E,248,400
8569,10565,102,6-E,237,500
8570,3781,48,16-E,33,400
8571,2159,81,5-E,249,400
8572,4384,116,15-E,264,400
8573,451,91,5-E,261,400
8574,2411,81,6-E,236,400
8575,8570,46,15-E,33,400
8576,7805,111,2-E,260,400
8577,8795,86,16-E,297,400
8578,7194,51,9-E,20,400
8579,1404,106,15-E,260,400
8580,5056,101,3-E,236,400
8581,1958,101,10-E,260,400
8582,7354,41,2-E,27,400
8583,6506,81,14-E,260,400
8584,8033,41,1-E,2,400
8585,10680,101,4-E,236,400
8586,3477,81,2-E,258,400
8587,11212,61,12-E,144,400
8588,6755,111,15-E,260,400
8589,6204,106,4-E,259,400
8590,11351,97,12-E,264,400
8591,8636,56,5-E,6,400
8592,664,81,11-E,267,400
8593,7081,46,14-E,2,400
8594,8433,101,3-E,230,400
8595,10041,81,9-E,254,400
8596,7429,106,7-E,230,400
8597,6271,86,16-E,260,400
8598,7276,41,11-E,32,400
8599,10754,106,4-E,254,400
8600,732,41,6-E,32,400
8601,5433,51,15-E,8,400
8602,7980,41,9-E,18,400
8603,2360,81,6-E,260,400
8604,3852,111,15-E,236,400
8605,3699,81,15-E,261,400
8606,8460,46,1-E,20,400
8607,11043,81,5-E,235,400
8608,4691,81,12-E,248,400
8609,4205,91,1-E,264,400
8610,6764,96,13-E,260,400
8611,5376,43,5-E,3,400
8612,5410,41,9-E,8,400
8613,7921,51,2-E,28,400
8614,8421,101,7-E,230,400
8615,1379,61,12-E,144,400
8616,5324,41,12-E,71,400
8617,5795,41,10-E,32,400
8618,7695,111,1-E,230,400
8619,1455,41,16-E,27,700
8620,6901,56,12-E,8,500
8621,8118,41,10-E,8,400
8622,3544,101,1-E,261,400
8623,10293,56,1-E,9,400
8624,10273,101,16-E,260,400
8625,7090,56,8-E,27,400
8626,649,41,4-E,6,400
8627,9102,101,14-E,254,400
8628,10118,106,13-E,229,400
8629,11897,116,9-E,236,400
8630,896,116,10-E,255,400
8631,7997,101,5-E,260,400
8632,10161,117,8-E,255,400
8633,4560,56,7-E,20,400
8634,10583,116,5-E,249,400
8635,7983,111,8-E,259,400
8636,5229,91,14-E,236,400
8637,9931,91,16-E,246,400
8638,6841,36,10-E,6,400
8639,2344,81,7-E,260,400
8640,7986,116,5-E,267,400
8641,5218,56,16-E,75,400
8642,134,116,9-E,260,400
8643,988,86,15-E,260,400
8644,1699,86,1-E,260,400
8645,5098,51,3-E,32,400
8646,3368,116,14-E,260,400
8647,7203,86,9-E,300,400
8648,5553,41,5-E,6,400
8649,4221,56,10-E,9,400
8650,1629,96,16-E,230,700
8651,2472,41,12-E,27,400
8652,4649,43,3-E,33,400
8653,8370,42,5-E,8,400
8654,2383,56,13-E,9,400
8655,1910,41,8-E,39,400
8656,3459,96,13-E,258,400
8657,920,96,11-E,236,400
8658,7067,56,5-E,72,400
8659,756,116,13-E,236,400
8660,1611,111,13-E,230,400
8661,7309,101,16-E,309,400
8662,2815,41,4-E,2,400
8663,73,99,12-E,258,400
8664,1715,81,1-E,254,400
8665,6053,51,15-E,8,400
8666,8013,101,11-E,267,400
8667,8438,41,2-E,26,400
8668,3716,46,6-E,21,400
8669,8381,41,11-E,33,400
8670,3578,101,1-E,234,400
8671,9031,41,15-E,8,500
8672,9074,81,11-E,260,400
8673,9442,51,14-E,75,400
8674,9675,87,12-E,260,400
8675,237,56,13-E,32,400
8676,8243,46,15-E,26,400
8677,5697,101,16-E,254,400
8678,6680,101,16-E,266,400
8679,4357,86,2-E,230,400
8680,2026,86,14-E,259,400
8681,9295,86,10-E,259,400
8682,8817,116,8-E,261,400
8683,7169,101,15-E,235,400
8684,11130,116,14-E,261,400
8685,11257,21,16-E,6,400
8686,7590,101,11-E,236,400
8687,7799,101,11-E,236,400
8688,3469,101,7-E,254,400
8689,8860,81,7-E,235,400
8690,466,81,13-E,303,400
8691,7785,106,10-E,248,400
8692,2824,61,14-E,156,400
8693,1323,88,9-E,259,400
8694,4588,116,12-E,237,400
8695,6611,42,6-E,27,400
8696,3752,56,16-E,20,400
8697,2305,151,1-E,144,400
8698,6366,86,9-E,229,400
8699,7591,116,5-E,261,400
8700,730,101,8-E,234,400
8701,884,101,9-E,234,400
8702,168,91,10-E,252,400
8703,10645,81,12-E,260,400
8704,5529,96,15-E,303,400
8705,5945,81,7-E,230,400
8706,4536,41,14-E,2,400
8707,8106,41,16-E,8,400
8708,9437,46,15-E,2,400
8709,4030,81,7-E,260,400
8710,111,96,11-E,261,400
8711,8100,81,15-E,261,400
8712,11583,81,10-E,236,700
8713,937,41,14-E,33,400
8714,11752,91,12-E,236,400
8715,8265,51,6-E,8,400
8716,4818,102,14-E,248,400
8717,5132,81,3-E,255,400
8718,1059,41,14-E,90,400
8719,11344,56,10-E,81,400
8720,4956,96,11-E,236,400
8721,2316,56,9-I,29,400
8722,10969,61,16-E,148,500
8723,5703,81,1-E,235,400
8724,3472,101,14-E,232,400
8725,4171,41,12-E,2,400
8726,9634,116,1-E,230,400
8727,4953,56,10-E,30,400
8728,9726,41,5-E,36,400
8729,8011,101,9-E,254,400
8730,9831,71,10-E,156,400
8731,8828,101,6-E,230,400
8732,6295,106,6-E,249,400
8733,6879,41,9-E,6,400
8734,1010,84,3-E,240,400
8735,8681,101,6-E,236,400
8736,4147,96,16-E,249,400
8737,4237,82,9-E,261,400
8738,6870,56,12-E,27,400
8739,11906,116,6-E,246,400
8740,7752,81,13-E,261,400
8741,4915,81,13-E,259,400
8742,7887,106,1-E,230,400
8743,3092,111,16-E,236,700
8744,4922,101,9-E,236,400
8745,8181,96,13-E,230,400
8746,5763,101,7-E,236,400
8747,11968,41,10-E,2,400
8748,6310,101,14-E,235,400
8749,4055,116,4-E,252,400
8750,8076,41,2-E,32,400
8751,11092,56,3-E,32,400
8752,8119,81,11-E,236,400
8753,11059,106,8-E,230,400
8754,4031,51,3-E,8,400
8755,3420,81,10-E,240,400
8756,1234,81,16-E,230,400
8757,7579,81,1-E,236,400
8758,9307,92,7-E,236,400
8759,7843,116,6-E,248,400
8760,3886,111,16-E,261,400
8761,5802,106,12-E,231,400
8762,3702,51,10-E,20,400
8763,6513,86,11-E,260,400
8764,2133,106,1-E,248,400
8765,2549,106,6-E,261,400
8766,7876,41,12-E,15,400
8767,2220,41,16-E,2,400
8768,4570,81,6-E,235,400
8769,5369,46,16-E,32,400
8770,5163,86,7-E,259,400
8771,11585,46,4-E,63,400
8772,11544,116,2-E,260,400
8773,3297,56,9-E,9,500
8774,1529,101,8-E,254,400
8775,5734,103,11-E,278,400
8776,5247,101,11-E,249,400
8777,858,116,14-E,237,400
8778,6346,56,15-E,24,400
8779,5068,102,9-E,272,400
8780,6013,96,1-E,260,400
8781,2963,81,7-E,248,400
8782,6057,106,3-E,230,400
8783,10134,81,6-E,260,400
8784,1739,81,2-E,236,400
8785,3393,96,8-E,240,400
8786,5719,101,5-E,236,400
8787,2920,41,7-E,2,400
8788,9285,51,16-E,21,400
8789,6329,46,1-E,33,400
8790,2513,41,12-E,30,400
8791,4552,106,16-E,260,400
8792,7341,81,15-E,243,400
8793,7176,86,4-E,260,400
8794,7200,106,4-E,259,400
8795,8877,81,8-E,236,400
8796,4799,96,1-E,255,400
8797,3901,101,14-E,248,400
8798,3235,116,9-E,260,400
8799,3917,56,14-E,32,400
8800,10431,42,15-E,8,400
8801,1997,86,4-E,282,400
8802,136,101,11-E,248,400
8803,3329,41,14-E,6,400
8804,5384,41,7-E,32,400
8805,8758,101,9-E,260,700
8806,9029,41,11-E,20,400
8807,7020,46,9-E,31,400
8808,5589,96,14-E,259,400
8809,4222,41,3-E,33,400
8810,4056,41,6-E,32,400
8811,2802,81,15-E,236,400
8812,5278,41,2-E,21,400
8813,4304,41,11-E,32,400
8814,9305,51,10-E,2,400
8815,8395,91,9-E,260,400
8816,7508,118,15-E,264,400
8817,9696,101,2-E,252,400
8818,8583,101,1-E,260,400
8819,8445,111,12-E,249,400
8820,8866,56,2-E,33,400
8821,8083,97,4-E,248,400
8822,8489,111,2-E,237,400
8823,4344,46,6-E,20,400
8824,4542,106,8-E,231,500
8825,1252,46,3-E,32,400
8826,9043,56,13-E,12,400
8827,2925,56,12-E,9,400
8828,2635,96,6-E,236,400
8829,2277,56,9-E,7,400
8830,1528,91,12-E,255,400
8831,9538,116,12-E,230,400
8832,8147,41,16-E,32,400
8833,7148,101,11-E,254,400
8834,9247,101,5-E,261,400
8835,5675,81,4-E,249,400
8836,9624,116,13-E,231,700
8837,5007,41,8-E,8,400
8838,8263,41,4-E,71,400
8839,9356,81,7-E,260,400
8840,2887,81,13-E,236,400
8841,4887,51,16-E,3,400
8842,3379,82,4-E,235,400
8843,5496,81,9-E,259,400
8844,292,81,8-E,235,400
8845,9128,96,4-E,236,400
8846,9499,96,13-E,260,400
8847,7724,56,14-E,33,400
8848,8909,56,14-E,69,400
8849,10370,86,11-E,234,400
8850,6342,41,7-E,32,400
8851,6349,86,4-E,235,400
8852,10561,81,13-E,231,400
8853,421,116,2-E,246,400
8854,9685,101,2-E,254,400
8855,6002,81,5-E,260,400
8856,7054,101,9-E,260,400
8857,7797,103,7-E,261,400
8858,9335,101,8-E,302,400
8859,7455,51,3-E,26,400
8860,3948,116,10-E,236,400
8861,5490,56,11-E,26,400
8862,8517,86,4-E,260,400
8863,9733,102,9-E,261,400
8864,732,66,9-E,156,400
8865,1603,106,11-E,236,400
8866,6999,106,8-E,260,400
8867,10844,56,16-E,20,400
8868,8605,56,10-E,2,400
8869,3174,51,10-E,72,400
8870,10698,91,5-E,236,400
8871,9028,46,2-E,33,400
8872,7836,116,1-E,232,400
8873,7291,101,7-E,230,400
8874,8659,106,1-E,236,400
8875,8713,56,15-E,20,500
8876,6084,21,7-E,6,400
8877,4581,101,15-E,230,400
8878,7397,86,8-E,260,400
8879,5460,111,9-E,230,400
8880,6307,106,13-E,249,400
8881,6725,101,4-E,230,400
8882,5357,81,2-E,260,400
8883,7711,41,3-E,8,400
8884,8955,42,4-E,24,400
8885,10076,56,1-E,30,400
8886,9736,81,9-E,230,400
8887,10487,51,10-E,32,400
8888,6171,81,10-E,267,400
8889,8312,116,2-E,260,400
8890,1532,56,14-E,70,400
8891,4280,101,13-E,261,400
8892,6200,56,3-E,2,400
8893,2646,41,6-E,6,400
8894,7597,116,9-E,261,400
8895,1195,106,3-E,306,400
8896,1859,91,15-E,244,400
8897,6410,96,8-E,258,400
8898,7173,103,5-E,236,400
8899,4940,41,5-E,20,400
8900,7777,101,2-E,260,400
8901,8361,56,5-E,3,400
8902,10473,81,6-E,261,400
8903,4190,111,8-E,248,400
8904,5257,46,2-E,21,400
8905,8616,112,8-E,236,400
8906,2384,96,14-E,254,400
8907,11209,101,16-E,254,400
8908,8735,111,9-E,248,400
8909,3496,106,4-E,264,400
8910,5977,41,7-E,20,400
8911,11669,116,7-E,236,400
8912,1121,76,3-E,132,400
8913,8254,116,7-E,231,400
8914,2050,116,6-E,249,400
8915,10902,41,9-E,6,400
8916,7102,56,14-E,69,400
8917,5489,101,11-E,249,400
8918,6909,41,2-E,6,400
8919,11308,101,3-E,260,400
8920,10345,51,10-I,32,400
8921,7052,116,4-E,261,400
8922,6693,96,16-E,235,400
8923,7058,41,16-E,26,400
8924,475,101,7-E,244,400
8925,9790,101,2-E,260,400
8926,8956,42,8-E,33,500
8927,4602,46,4-E,32,400
8928,10240,81,1-E,230,400
8929,81,101,10-E,243,400
8930,5931,66,6-E,165,400
8931,6827,36,1-E,6,400
8932,10623,116,5-E,252,400
8933,1137,111,3-E,248,400
8934,6892,116,7-E,249,400
8935,1592,81,5-E,260,400
8936,9544,101,13-E,248,400
8937,862,81,10-E,229,400
8938,3579,66,11-E,156,400
8939,9260,103,11-E,236,400
8940,10072,116,13-E,261,400
8941,1469,46,7-E,2,400
8942,3046,101,5-E,255,400
8943,2079,66,9-E,144,400
8944,2715,111,15-E,248,400
8945,10706,101,2-E,260,400
8946,11594,81,11-E,259,400
8947,7121,107,11-E,260,400
8948,8534,41,9-E,72,400
8949,11438,51,9-I,21,400
8950,271,111,1-E,231,400
8951,3641,106,4-E,236,400
8952,3491,41,7-E,32,400
8953,8650,111,11-E,236,400
8954,11496,41,4-E,20,400
8955,1816,116,8-E,249,400
8956,3795,91,5-E,248,400
8957,3038,46,7-E,32,400
8958,687,96,14-E,260,400
8959,9930,41,11-E,27,400
8960,7001,81,10-E,235,400
8961,6976,46,11-E,38,400
8962,1596,91,8-E,260,400
8963,3240,51,14-E,8,400
8964,3371,81,10-E,230,400
8965,2166,41,4-E,32,400
8966,8363,81,2-E,234,400
8967,1495,101,1-E,255,400
8968,5546,117,4-E,248,400
8969,3406,101,6-E,260,400
8970,7745,81,10-E,244,400
8971,2004,41,9-E,27,400
8972,8113,81,2-E,236,400
8973,4411,46,12-E,8,400
8974,7149,101,2-E,237,400
8975,2558,26,16-E,24,400
8976,9786,86,10-E,258,400
8977,5653,41,6-E,26,500
8978,5140,116,1-E,249,400
8979,2261,81,14-E,260,400
8980,11705,103,6-E,230,400
8981,7094,21,11-E,6,400
8982,5930,56,14-E,27,400
8983,2060,41,5-E,8,400
8984,6802,51,11-E,32,400
8985,5604,126,10-E,144,400
8986,2191,41,14-E,9,400
8987,9051,106,1-E,248,400
8988,6561,116,1-E,236,400
8989,588,87,16-E,248,400
8990,6836,96,8-E,248,400
8991,1961,41,10-E,2,700
8992,3933,91,7-E,236,400
